timestamp,node,event,data
1.64266951378027E+018,Node3,1,0 0 0.000000
1.64266951399313E+018,Node3,1,160 0.120199 0.123526
1.64266951418279E+018,Node3,1,0 0 0.000000
1.64266951438412E+018,Node3,1,0 0 0.000000
1.64266951558622E+018,Node3,1,0 0 0.000000
1.64266951579922E+018,Node3,1,160 0.924532 0.929394
1.64266951600404E+018,Node3,1,160 0.129320 0.134678
1.64266951618909E+018,Node3,1,0 0 0.000000
1.64266951638947E+018,Node3,1,0 0 0.000000
1.64266951658964E+018,Node3,1,0 0 0.000000
1.64266951678958E+018,Node3,1,0 0 0.000000
1.64266951700345E+018,Node3,1,160 0.129756 0.134121
1.64266951719235E+018,Node3,1,0 0 0.000000
1.6426695173924E+018,Node3,1,0 0 0.000000
1.64266951759253E+018,Node3,1,0 0 0.000000
1.64266951779348E+018,Node3,1,0 0 0.000000
1.64266951801022E+018,Node3,1,160 0.136685 0.140497
1.64266951819519E+018,Node3,1,0 0 0.000000
1.64266951840605E+018,Node3,1,0 0 0.000000
1.64266951859571E+018,Node3,1,0 0 0.000000
1.64266951879641E+018,Node3,1,0 0 0.000000
1.64266951900717E+018,Node3,1,160 0.133806 0.137841
1.64266951919718E+018,Node3,1,0 0 0.000000
1.64266951939701E+018,Node3,1,0 0 0.000000
1.64266951959818E+018,Node3,1,0 0 0.000000
1.64266951979836E+018,Node3,1,0 0 0.000000
1.64266952001471E+018,Node3,1,160 0.141147 0.144960
1.64266952019966E+018,Node3,1,0 0 0.000000
1.64266952040007E+018,Node3,1,0 0 0.000000
1.64266952060031E+018,Node3,1,0 0 0.000000
1.64266952080172E+018,Node3,1,0 0 0.000000
1.64266952101275E+018,Node3,1,160 0.139351 0.143662
1.64266952120319E+018,Node3,1,0 0 0.000000
1.6426695214036E+018,Node3,1,0 0 0.000000
1.64266952160382E+018,Node3,1,0 0 0.000000
1.64266952180481E+018,Node3,1,0 0 0.000000
1.64266952201719E+018,Node3,1,160 0.142661 0.147882
1.64266952220748E+018,Node3,1,0 0 0.000000
1.64266952240677E+018,Node3,1,0 0 0.000000
1.64266952260748E+018,Node3,1,0 0 0.000000
1.6426695228088E+018,Node3,1,0 0 0.000000
1.64266952402116E+018,Node3,1,160 1.145353 1.151941
1.64266952422242E+018,Node3,1,160 0.347320 0.352838
1.64266952441235E+018,Node3,1,0 0 0.000000
1.64266952461249E+018,Node3,1,0 0 0.000000
1.642669524813E+018,Node3,1,0 0 0.000000
1.64266952502502E+018,Node3,1,160 0.151710 0.155595
1.6426695252148E+018,Node3,1,0 0 0.000000
1.64266952541544E+018,Node3,1,0 0 0.000000
1.64266952563504E+018,Node3,1,0 0 0.000000
1.64266952581677E+018,Node3,1,0 0 0.000000
1.64266952602792E+018,Node3,1,160 0.154932 0.158824
1.64266952621872E+018,Node3,1,0 0 0.000000
1.64266952641901E+018,Node3,1,0 0 0.000000
1.642669526619E+018,Node3,1,0 0 0.000000
1.64266952682179E+018,Node3,1,0 0 0.000000
1.64266952703109E+018,Node3,1,160 0.157520 0.161868
1.64266952722059E+018,Node3,1,0 0 0.000000
1.64266952742173E+018,Node3,1,0 0 0.000000
1.64266952762212E+018,Node3,1,0 0 0.000000
1.64266952782299E+018,Node3,1,0 0 0.000000
1.64266952803407E+018,Node3,1,160 0.160821 0.164735
1.64266952822474E+018,Node3,1,0 0 0.000000
1.64266952842509E+018,Node3,1,0 0 0.000000
1.64266952862505E+018,Node3,1,0 0 0.000000
1.64266952882663E+018,Node3,1,0 0 0.000000
1.6426695290374E+018,Node3,1,160 0.163672 0.167375
1.64266952922892E+018,Node3,1,0 0 0.000000
1.6426695294287E+018,Node3,1,0 0 0.000000
1.64266952962946E+018,Node3,1,0 0 0.000000
1.64266952983046E+018,Node3,1,0 0 0.000000
1.64266953004205E+018,Node3,1,160 0.167361 0.172298
1.64266953023182E+018,Node3,1,0 0 0.000000
1.64266953043252E+018,Node3,1,0 0 0.000000
1.64266953063322E+018,Node3,1,0 0 0.000000
1.64266953083438E+018,Node3,1,0 0 0.000000
1.64266953105075E+018,Node3,1,160 0.177184 0.181075
1.64266953123526E+018,Node3,1,0 0 0.000000
1.64266953143586E+018,Node3,1,0 0 0.000000
1.64266953163672E+018,Node3,1,0 0 0.000000
1.64266953183795E+018,Node3,1,0 0 0.000000
1.6426695320491E+018,Node3,1,160 0.174922 0.179891
1.64266953223898E+018,Node3,1,0 0 0.000000
1.64266953244012E+018,Node3,1,0 0 0.000000
1.64266953264017E+018,Node3,1,0 0 0.000000
1.64266953284156E+018,Node3,1,0 0 0.000000
1.6426695330585E+018,Node3,1,160 0.184660 0.188516
1.642669533243E+018,Node3,1,0 0 0.000000
1.64266953344384E+018,Node3,1,0 0 0.000000
1.64266953364497E+018,Node3,1,0 0 0.000000
1.64266953384539E+018,Node3,1,0 0 0.000000
1.64266953405596E+018,Node3,1,160 0.181640 0.186500
1.64266953424686E+018,Node3,1,0 0 0.000000
1.64266953444783E+018,Node3,1,0 0 0.000000
1.64266953464847E+018,Node3,1,0 0 0.000000
1.64266953484958E+018,Node3,1,0 0 0.000000
1.64266953506129E+018,Node3,1,160 0.186547 0.191669
1.64266953525167E+018,Node3,1,0 0 0.000000
1.64266953545209E+018,Node3,1,0 0 0.000000
1.64266953565249E+018,Node3,1,0 0 0.000000
1.64266953585297E+018,Node3,1,0 0 0.000000
1.64266953606647E+018,Node3,1,160 0.191676 0.197068
1.64266953625548E+018,Node3,1,0 0 0.000000
1.64266953645615E+018,Node3,1,0 0 0.000000
1.64266953665669E+018,Node3,1,0 0 0.000000
1.64266953685652E+018,Node3,1,0 0 0.000000
1.64266953707424E+018,Node3,1,160 0.199788 0.204626
1.6426695372579E+018,Node3,1,0 0 0.000000
1.64266953745893E+018,Node3,1,0 0 0.000000
1.64266953765983E+018,Node3,1,0 0 0.000000
1.64266953786074E+018,Node3,1,0 0 0.000000
1.64266953807777E+018,Node3,1,160 0.204291 0.208805
1.64266953826129E+018,Node3,1,0 0 0.000000
1.64266953846218E+018,Node3,1,0 0 0.000000
1.64266953866303E+018,Node3,1,0 0 0.000000
1.64266953886421E+018,Node3,1,0 0 0.000000
1.64266953908141E+018,Node3,1,160 0.208500 0.212103
1.6426695392654E+018,Node3,1,0 0 0.000000
1.64266953946578E+018,Node3,1,0 0 0.000000
1.64266953966664E+018,Node3,1,0 0 0.000000
1.64266953986756E+018,Node3,1,0 0 0.000000
1.64266954007882E+018,Node3,1,160 0.206232 0.209813
1.64266954026873E+018,Node3,1,0 0 0.000000
1.64266954046973E+018,Node3,1,0 0 0.000000
1.64266954067092E+018,Node3,1,0 0 0.000000
1.64266954092285E+018,Node3,1,4 0.053894 0.054035
1.64266954108907E+018,Node3,1,156 0.215512 0.219834
1.64266954127646E+018,Node3,1,0 0 0.000000
1.64266954147577E+018,Node3,1,0 0 0.000000
1.64266954167655E+018,Node3,1,0 0 0.000000
1.64266954193777E+018,Node3,1,160 0.062969 0.068344
1.64266954207542E+018,Node3,1,0 0 0.000000
1.64266954227637E+018,Node3,1,0 0 0.000000
1.64266954247608E+018,Node3,1,0 0 0.000000
1.64266954267903E+018,Node3,1,0 0 0.000000
1.64266954295437E+018,Node3,1,151 0.080733 0.085037
1.64266954308138E+018,Node3,1,9 0.206577 0.207404
1.6426695432811E+018,Node3,1,0 0 0.000000
1.6426695434808E+018,Node3,1,0 0 0.000000
1.6426695436819E+018,Node3,1,0 0 0.000000
1.64266954392335E+018,Node3,1,141 0.050154 0.053978
1.64266954408632E+018,Node3,1,45 0.785156 1.211645
1.64266954428437E+018,Node3,1,0 0 0.000000
1.64266954448454E+018,Node3,1,0 0 0.000000
1.64266954468468E+018,Node3,1,0 0 0.000000
1.6426695449449E+018,Node3,1,160 0.071823 0.075778
1.64266954508844E+018,Node3,1,0 0 0.000000
1.64266954528949E+018,Node3,1,0 0 0.000000
1.64266954548927E+018,Node3,1,0 0 0.000000
1.64266954568996E+018,Node3,1,0 0 0.000000
1.64266954595545E+018,Node3,1,157 0.077729 0.085775
1.64266954608982E+018,Node3,1,3 0.200124 0.200648
1.64266954628982E+018,Node3,1,0 0 0.000000
1.64266954649002E+018,Node3,1,0 0 0.000000
1.64266954669107E+018,Node3,1,0 0 0.000000
1.64266954694213E+018,Node3,1,180 0.290581 2.067224
1.6426695470913E+018,Node3,1,0 0 0.000000
1.64266954729176E+018,Node3,1,0 0 0.000000
1.64266954749213E+018,Node3,1,0 0 0.000000
1.64266954769281E+018,Node3,1,0 0 0.000000
1.64266954795063E+018,Node3,1,160 0.077055 0.081109
1.64266954809388E+018,Node3,1,0 0 0.000000
1.64266954829292E+018,Node3,1,0 0 0.000000
1.64266954849286E+018,Node3,1,0 0 0.000000
1.64266954869382E+018,Node3,1,0 0 0.000000
1.64266954892762E+018,Node3,1,160 0.054266 0.058314
1.64266954909532E+018,Node3,1,0 0 0.000000
1.64266954929651E+018,Node3,1,0 0 0.000000
1.64266954949676E+018,Node3,1,0 0 0.000000
1.64266954969773E+018,Node3,1,0 0 0.000000
1.64266954992392E+018,Node3,1,160 0.049917 0.054768
1.64266955009896E+018,Node3,1,0 0 0.000000
1.64266955030066E+018,Node3,1,0 0 0.000000
1.64266955050556E+018,Node3,1,0 0 0.000000
1.64266955070228E+018,Node3,1,0 0 0.000000
1.64266955093176E+018,Node3,1,160 0.057891 0.062340
1.64266955110311E+018,Node3,1,0 0 0.000000
1.64266955133349E+018,Node3,1,0 0 0.000000
1.64266955150666E+018,Node3,1,0 0 0.000000
1.64266955170463E+018,Node3,1,0 0 0.000000
1.6426695519378E+018,Node3,1,160 0.061864 0.068406
1.64266955210677E+018,Node3,1,0 0 0.000000
1.64266955230754E+018,Node3,1,0 0 0.000000
1.64266955250911E+018,Node3,1,0 0 0.000000
1.64266955270863E+018,Node3,1,0 0 0.000000
1.64266955299416E+018,Node3,1,160 0.118203 0.124787
1.64266955311432E+018,Node3,1,0 0 0.000000
1.64266955331331E+018,Node3,1,0 0 0.000000
1.64266955351387E+018,Node3,1,0 0 0.000000
1.6426695537138E+018,Node3,1,0 0 0.000000
1.64266955396737E+018,Node3,1,160 0.093945 0.098059
1.64266955411444E+018,Node3,1,0 0 0.000000
1.64266955431483E+018,Node3,1,0 0 0.000000
1.64266955451571E+018,Node3,1,0 0 0.000000
1.64266955471698E+018,Node3,1,0 0 0.000000
1.64266955493154E+018,Node3,1,160 0.057646 0.062224
1.64266955511743E+018,Node3,1,0 0 0.000000
1.64266955531833E+018,Node3,1,0 0 0.000000
1.64266955551953E+018,Node3,1,0 0 0.000000
1.64266955571959E+018,Node3,1,0 0 0.000000
1.64266955593759E+018,Node3,1,265 1.647187 4.065722
1.64266955611919E+018,Node3,1,0 0 0.000000
1.64266955632051E+018,Node3,1,0 0 0.000000
1.64266955652011E+018,Node3,1,0 0 0.000000
1.64266955672074E+018,Node3,1,0 0 0.000000
1.64266955694532E+018,Node3,1,160 0.071165 0.075897
1.64266955712623E+018,Node3,1,0 0 0.000000
1.64266955732624E+018,Node3,1,0 0 0.000000
1.64266955752729E+018,Node3,1,0 0 0.000000
1.64266955772824E+018,Node3,1,0 0 0.000000
1.64266955793989E+018,Node3,1,160 0.066652 0.070230
1.64266955812971E+018,Node3,1,0 0 0.000000
1.64266955833003E+018,Node3,1,0 0 0.000000
1.64266955853032E+018,Node3,1,0 0 0.000000
1.64266955873068E+018,Node3,1,0 0 0.000000
1.64266955895646E+018,Node3,1,160 0.083365 0.087397
1.64266955913028E+018,Node3,1,0 0 0.000000
1.64266955933488E+018,Node3,1,0 0 0.000000
1.64266955953219E+018,Node3,1,0 0 0.000000
1.64266955973275E+018,Node3,1,0 0 0.000000
1.64266956001419E+018,Node3,1,160 0.138804 0.144848
1.64266956013412E+018,Node3,1,0 0 0.000000
1.6426695603354E+018,Node3,1,0 0 0.000000
1.64266956053561E+018,Node3,1,0 0 0.000000
1.64266956073634E+018,Node3,1,0 0 0.000000
1.64266956094716E+018,Node3,1,160 0.073373 0.077413
1.64266956113808E+018,Node3,1,0 0 0.000000
1.64266956133863E+018,Node3,1,0 0 0.000000
1.64266956153931E+018,Node3,1,0 0 0.000000
1.64266956173961E+018,Node3,1,0 0 0.000000
1.6426695619515E+018,Node3,1,160 0.077960 0.082451
1.64266956214142E+018,Node3,1,0 0 0.000000
1.64266956234174E+018,Node3,1,0 0 0.000000
1.64266956254218E+018,Node3,1,0 0 0.000000
1.64266956274474E+018,Node3,1,0 0 0.000000
1.64266956295394E+018,Node3,1,160 0.080223 0.084386
1.64266956314401E+018,Node3,1,0 0 0.000000
1.64266956334435E+018,Node3,1,0 0 0.000000
1.64266956354466E+018,Node3,1,0 0 0.000000
1.64266956375031E+018,Node3,1,0 0 0.000000
1.64266956398163E+018,Node3,1,160 0.105397 0.112394
1.64266956415119E+018,Node3,1,0 0 0.000000
1.64266956435167E+018,Node3,1,0 0 0.000000
1.64266956455239E+018,Node3,1,0 0 0.000000
1.64266956475273E+018,Node3,1,0 0 0.000000
1.64266956497445E+018,Node3,1,160 0.100416 0.105377
1.64266956515375E+018,Node3,1,0 0 0.000000
1.64266956535405E+018,Node3,1,0 0 0.000000
1.64266956555461E+018,Node3,1,0 0 0.000000
1.64266956575753E+018,Node3,1,0 0 0.000000
1.64266956596637E+018,Node3,1,160 0.092231 0.097129
1.64266956615669E+018,Node3,1,0 0 0.000000
1.64266956635711E+018,Node3,1,0 0 0.000000
1.64266956655709E+018,Node3,1,0 0 0.000000
1.64266956675747E+018,Node3,1,0 0 0.000000
1.64266956696944E+018,Node3,1,160 0.096364 0.099889
1.64266956716285E+018,Node3,1,0 0 0.000000
1.64266956736012E+018,Node3,1,0 0 0.000000
1.64266956756014E+018,Node3,1,0 0 0.000000
1.6426695677646E+018,Node3,1,0 0 0.000000
1.64266956797861E+018,Node3,1,160 0.105318 0.109548
1.64266956816234E+018,Node3,1,0 0 0.000000
1.64266956836292E+018,Node3,1,0 0 0.000000
1.64266956856351E+018,Node3,1,0 0 0.000000
1.6426695687632E+018,Node3,1,0 0 0.000000
1.64266956897485E+018,Node3,1,160 0.100425 0.105176
1.64266956916462E+018,Node3,1,0 0 0.000000
1.6426695693657E+018,Node3,1,0 0 0.000000
1.64266956956587E+018,Node3,1,0 0 0.000000
1.64266956976703E+018,Node3,1,0 0 0.000000
1.64266956997768E+018,Node3,1,160 0.104696 0.108471
1.64266957016749E+018,Node3,1,0 0 0.000000
1.64266957036822E+018,Node3,1,0 0 0.000000
1.64266957056913E+018,Node3,1,0 0 0.000000
1.64266957076906E+018,Node3,1,0 0 0.000000
1.64266957097995E+018,Node3,1,160 0.101948 0.110422
1.64266957117007E+018,Node3,1,0 0 0.000000
1.64266957137023E+018,Node3,1,0 0 0.000000
1.64266957157416E+018,Node3,1,0 0 0.000000
1.64266957177052E+018,Node3,1,0 0 0.000000
1.64266957198215E+018,Node3,1,160 0.109360 0.112993
1.64266957217239E+018,Node3,1,0 0 0.000000
1.64266957237299E+018,Node3,1,0 0 0.000000
1.64266957257514E+018,Node3,1,0 0 0.000000
1.64266957277391E+018,Node3,1,0 0 0.000000
1.6426695729855E+018,Node3,1,160 0.112145 0.116214
1.64266957317592E+018,Node3,1,0 0 0.000000
1.64266957337595E+018,Node3,1,0 0 0.000000
1.64266957357696E+018,Node3,1,0 0 0.000000
1.64266957377858E+018,Node3,1,0 0 0.000000
1.64266957402787E+018,Node3,1,160 0.154322 0.158026
1.64266957417862E+018,Node3,1,0 0 0.000000
1.64266957437923E+018,Node3,1,0 0 0.000000
1.64266957457942E+018,Node3,1,0 0 0.000000
1.64266957478089E+018,Node3,1,0 0 0.000000
1.64266957499923E+018,Node3,1,160 0.126242 0.129977
1.642669575182E+018,Node3,1,0 0 0.000000
1.6426695753823E+018,Node3,1,0 0 0.000000
1.64266957558598E+018,Node3,1,0 0 0.000000
1.64266957578501E+018,Node3,1,0 0 0.000000
1.64266957599818E+018,Node3,1,160 0.124699 0.128827
1.64266957618844E+018,Node3,1,0 0 0.000000
1.6426695763885E+018,Node3,1,0 0 0.000000
1.64266957658891E+018,Node3,1,0 0 0.000000
1.64266957678899E+018,Node3,1,0 0 0.000000
1.64266957700473E+018,Node3,1,160 0.130269 0.135395
1.64266957719043E+018,Node3,1,0 0 0.000000
1.64266957739139E+018,Node3,1,0 0 0.000000
1.64266957759073E+018,Node3,1,0 0 0.000000
1.64266957779124E+018,Node3,1,0 0 0.000000
1.64266957800867E+018,Node3,1,160 0.134843 0.138966
1.64266957819204E+018,Node3,1,0 0 0.000000
1.64266957839229E+018,Node3,1,0 0 0.000000
1.64266957859336E+018,Node3,1,0 0 0.000000
1.64266957879615E+018,Node3,1,0 0 0.000000
1.642669579006E+018,Node3,1,160 0.131187 0.136480
1.64266957919578E+018,Node3,1,0 0 0.000000
1.6426695793968E+018,Node3,1,0 0 0.000000
1.64266957959816E+018,Node3,1,0 0 0.000000
1.64266957979852E+018,Node3,1,0 0 0.000000
1.64266958001526E+018,Node3,1,160 0.141062 0.145491
1.64266958019923E+018,Node3,1,0 0 0.000000
1.64266958039963E+018,Node3,1,0 0 0.000000
1.64266958060013E+018,Node3,1,0 0 0.000000
1.64266958080042E+018,Node3,1,0 0 0.000000
1.64266958101244E+018,Node3,1,160 0.138934 0.143280
1.64266958120123E+018,Node3,1,0 0 0.000000
1.64266958140229E+018,Node3,1,0 0 0.000000
1.64266958160264E+018,Node3,1,0 0 0.000000
1.64266958180271E+018,Node3,1,0 0 0.000000
1.64266958202008E+018,Node3,1,160 0.147145 0.151088
1.64266958220468E+018,Node3,1,0 0 0.000000
1.64266958240621E+018,Node3,1,0 0 0.000000
1.64266958260597E+018,Node3,1,0 0 0.000000
1.64266958280687E+018,Node3,1,0 0 0.000000
1.64266958301799E+018,Node3,1,160 0.145228 0.148809
1.64266958320874E+018,Node3,1,0 0 0.000000
1.64266958340939E+018,Node3,1,0 0 0.000000
1.64266958361016E+018,Node3,1,0 0 0.000000
1.642669583811E+018,Node3,1,0 0 0.000000
1.64266958402938E+018,Node3,1,160 0.155499 0.160008
1.64266958421301E+018,Node3,1,0 0 0.000000
1.64266958441385E+018,Node3,1,0 0 0.000000
1.64266958461492E+018,Node3,1,0 0 0.000000
1.64266958481596E+018,Node3,1,0 0 0.000000
1.64266958502701E+018,Node3,1,160 0.154251 0.157692
1.64266958521806E+018,Node3,1,0 0 0.000000
1.64266958541826E+018,Node3,1,0 0 0.000000
1.64266958561908E+018,Node3,1,0 0 0.000000
1.64266958581994E+018,Node3,1,0 0 0.000000
1.6426695860315E+018,Node3,1,160 0.158728 0.162237
